tweetId,strategyId,annotationId,fluency,informativeness,persuasiveness,soundness,hatefulness,hateLabel,consistentHateLabel
13,7,3,2.5,3.5,3.0,3.5,2,hateful,hateful
14,7,1,2.5,5.0,2.0,2.5,2,hateful,hateful
14,7,3,3.0,3.0,2.5,3.0,5,hateful,hateful
14,7,2,4.0,4.0,4.0,3.0,4,hateful,hateful
15,7,1,3.0,3.5,2.0,2.5,4,hateful,consistent hateful
15,7,3,1.0,3.0,3.0,3.5,5,hateful,consistent hateful
15,7,2,3.5,3.5,4.0,4.5,5,hateful,consistent hateful
16,7,2,5.0,5.0,5.0,5.0,1,non-hateful,consistent non-hateful
16,7,3,4.0,4.5,4.0,4.5,1,non-hateful,consistent non-hateful
16,7,1,3.0,4.0,4.0,4.0,1,non-hateful,consistent non-hateful
17,7,2,3.5,4.5,4.0,2.5,2,non-hateful,consistent non-hateful
17,7,3,4.0,1.5,3.0,3.0,1,non-hateful,consistent non-hateful
17,7,1,3.0,2.0,1.5,2.5,1,non-hateful,consistent non-hateful
18,7,1,3.0,3.5,3.5,5.0,4,hateful,hateful
18,7,2,3.5,3.5,3.0,3.0,2,hateful,hateful
18,7,3,3.5,3.5,3.5,3.5,4,hateful,hateful
19,7,1,4.0,4.0,3.5,4.5,1,non-hateful,non-hateful
19,7,2,3.5,3.5,3.0,3.5,3,non-hateful,non-hateful
19,7,3,3.0,3.5,3.5,4.0,2,non-hateful,non-hateful
20,7,2,5.0,4.5,3.5,3.0,1,non-hateful,non-hateful
20,7,1,4.5,4.0,3.5,4.5,1,non-hateful,non-hateful
20,7,3,2.0,2.5,2.0,2.0,4,non-hateful,non-hateful
21,7,1,3.0,4.0,3.5,3.5,4,non-hateful,non-hateful
21,7,2,4.5,3.5,2.0,2.0,1,non-hateful,non-hateful
21,7,3,5.0,3.5,3.5,3.0,1,non-hateful,non-hateful
22,7,3,5.0,4.0,4.0,5.0,3,neither,neither
22,7,1,4.0,3.5,3.0,4.0,3,neither,neither
22,7,2,4.0,4.5,4.0,4.5,1,neither,neither
23,7,3,3.5,3.0,3.0,3.5,2,non-hateful,consistent non-hateful
23,7,2,3.0,4.5,1.0,3.0,2,non-hateful,consistent non-hateful
23,7,1,3.5,4.0,2.5,3.5,2,non-hateful,consistent non-hateful
24,7,1,3.0,4.5,3.5,3.0,1,neither,neither
24,7,2,4.5,3.5,3.0,3.5,4,neither,neither
24,7,3,4.0,3.5,2.5,2.5,3,neither,neither
25,7,1,4.0,4.0,3.0,3.0,1,non-hateful,non-hateful
25,7,2,5.0,3.5,2.5,2.5,1,non-hateful,non-hateful
25,7,3,2.5,2.0,2.5,2.5,3,non-hateful,non-hateful
26,7,1,5.0,5.0,4.5,4.0,4,hateful,hateful
26,7,2,3.5,3.0,4.0,4.0,3,hateful,hateful
26,7,3,4.0,4.5,4.5,4.0,5,hateful,hateful
27,7,2,5.0,3.5,2.5,3.0,1,non-hateful,non-hateful
27,7,1,3.5,2.5,3.0,3.5,1,non-hateful,non-hateful
27,7,3,3.0,1.5,1.0,1.5,5,non-hateful,non-hateful
28,7,1,4.5,3.5,3.5,3.0,4,hateful,consistent hateful
28,7,3,4.5,3.5,3.0,3.0,4,hateful,consistent hateful
28,7,2,3.5,3.5,3.5,3.0,5,hateful,consistent hateful
29,7,2,3.0,3.0,2.5,2.5,4,hateful,consistent hateful
29,7,3,4.0,5.0,2.0,2.0,4,hateful,consistent hateful
29,7,1,3.5,3.5,4.0,3.5,5,hateful,consistent hateful
30,7,2,2.0,3.0,3.0,3.0,5,hateful,consistent hateful
30,7,3,1.0,2.0,1.0,1.0,5,hateful,consistent hateful
30,7,1,3.0,1.5,4.0,3.5,5,hateful,consistent hateful
31,7,3,5.0,1.0,4.5,5.0,5,hateful,consistent hateful
31,7,1,3.0,3.5,3.0,4.5,5,hateful,consistent hateful
31,7,2,1.5,1.5,1.5,2.0,5,hateful,consistent hateful
32,7,3,4.5,3.5,4.0,3.5,1,hateful,hateful
32,7,2,3.5,3.0,3.0,3.0,5,hateful,hateful
32,7,1,3.5,4.0,3.5,3.5,4,hateful,hateful
33,7,2,2.5,3.0,3.0,3.5,4,hateful,hateful
33,7,3,3.0,3.0,3.0,2.5,2,hateful,hateful
33,7,1,3.5,3.5,4.0,3.0,4,hateful,hateful
34,7,1,3.0,3.5,2.5,3.0,1,hateful,hateful
34,7,3,4.5,4.0,3.0,3.0,4,hateful,hateful
34,7,2,5.0,5.0,3.5,3.0,5,hateful,hateful
35,7,1,3.0,1.0,1.0,1.5,5,hateful,consistent hateful
35,7,2,4.0,2.5,4.5,4.0,4,hateful,consistent hateful
35,7,3,5.0,5.0,4.5,4.5,5,hateful,consistent hateful
36,7,1,4.0,4.0,4.5,3.5,1,neither,neither
36,7,2,4.0,3.5,3.5,5.0,3,neither,neither
36,7,3,3.0,4.5,2.5,3.5,4,neither,neither
37,7,1,4.5,5.0,4.5,4.5,4,neither,neither
37,7,2,3.0,4.0,3.0,4.0,1,neither,neither
37,7,3,4.5,4.0,4.0,4.0,3,neither,neither
38,7,2,2.0,2.0,3.0,3.0,2,non-hateful,consistent non-hateful
38,7,3,4.0,4.0,4.0,4.0,2,non-hateful,consistent non-hateful
38,7,1,3.5,3.5,3.5,2.5,1,non-hateful,consistent non-hateful
39,7,3,3.0,3.0,3.0,3.0,1,non-hateful,non-hateful
39,7,2,4.5,2.0,4.0,4.0,1,non-hateful,non-hateful
39,7,1,4.0,3.5,4.5,4.0,4,non-hateful,non-hateful
40,7,1,5.0,4.0,3.5,3.0,5,hateful,hateful
40,7,3,2.5,2.5,2.5,2.5,4,hateful,hateful
40,7,2,5.0,5.0,5.0,5.0,3,hateful,hateful
41,7,2,4.0,4.0,3.0,3.0,2,non-hateful,non-hateful
41,7,3,2.5,2.5,3.0,3.0,1,non-hateful,non-hateful
41,7,1,4.0,3.5,2.0,3.5,4,non-hateful,non-hateful
42,7,1,5.0,5.0,4.5,5.0,4,hateful,hateful
42,7,3,4.0,4.0,4.0,4.0,4,hateful,hateful
42,7,2,5.0,5.0,1.5,1.5,1,hateful,hateful
43,7,1,3.5,3.0,3.0,3.0,5,hateful,consistent hateful
43,7,3,3.0,4.0,2.0,2.5,5,hateful,consistent hateful
43,7,2,5.0,4.5,5.0,3.0,5,hateful,consistent hateful
44,7,3,4.0,5.0,4.5,4.0,2,non-hateful,consistent non-hateful
44,7,2,2.0,3.0,2.5,2.5,2,non-hateful,consistent non-hateful
44,7,1,2.0,2.5,2.5,2.5,2,non-hateful,consistent non-hateful
45,7,2,3.0,4.0,4.0,5.0,4,hateful,consistent hateful
45,7,1,3.5,3.0,2.5,3.5,4,hateful,consistent hateful
45,7,3,3.0,3.0,3.0,3.5,5,hateful,consistent hateful
46,7,2,5.0,5.0,1.0,5.0,1,hateful,hateful
46,7,1,3.5,4.5,2.5,2.5,5,hateful,hateful
46,7,3,3.0,3.0,2.5,2.5,5,hateful,hateful
47,7,3,3.0,4.0,3.5,3.5,4,neither,neither
47,7,1,3.5,4.5,4.5,4.0,3,neither,neither
47,7,2,3.0,3.0,3.0,3.0,2,neither,neither
48,7,3,4.5,3.5,4.0,4.0,4,hateful,consistent hateful
48,7,1,3.5,4.5,3.5,3.5,5,hateful,consistent hateful
48,7,2,4.5,4.0,4.0,4.0,5,hateful,consistent hateful
49,7,1,4.0,2.5,4.5,4.0,3,neither,neither
49,7,2,4.0,4.5,4.0,4.0,3,neither,neither
49,7,3,2.5,2.0,2.0,2.5,4,neither,neither
50,7,2,3.0,3.5,4.0,3.0,3,neither,neither
50,7,3,1.5,1.5,2.0,3.5,2,neither,neither
50,7,1,4.0,3.5,3.5,2.5,5,neither,neither
51,7,3,4.5,4.5,4.0,4.0,3,hateful,hateful
51,7,2,4.5,3.5,3.0,4.0,4,hateful,hateful
51,7,1,3.0,2.5,2.5,3.0,5,hateful,hateful
52,7,3,3.5,4.0,3.5,3.5,4,hateful,consistent hateful
52,7,2,5.0,4.0,2.5,2.5,4,hateful,consistent hateful
52,7,1,4.0,4.5,1.5,3.5,4,hateful,consistent hateful
53,7,2,2.5,2.5,3.0,3.5,2,non-hateful,non-hateful
53,7,1,3.5,3.5,2.5,4.0,3,non-hateful,non-hateful
53,7,3,5.0,3.5,2.5,2.0,2,non-hateful,non-hateful
54,7,2,3.5,4.0,4.0,3.0,2,hateful,hateful
54,7,1,2.5,2.5,3.5,3.0,5,hateful,hateful
54,7,3,4.0,4.0,4.0,4.0,5,hateful,hateful
55,7,2,3.0,3.0,3.0,3.0,3,non-hateful,non-hateful
55,7,3,2.5,3.5,2.5,3.0,2,non-hateful,non-hateful
55,7,1,3.5,2.5,2.5,3.0,2,non-hateful,non-hateful
56,7,2,3.5,3.5,3.5,4.0,4,hateful,consistent hateful
56,7,3,3.0,3.0,3.0,3.0,5,hateful,consistent hateful
56,7,1,4.0,4.0,3.5,4.5,5,hateful,consistent hateful
57,7,2,4.5,4.5,3.5,2.5,5,hateful,consistent hateful
57,7,3,3.0,3.0,3.0,3.0,5,hateful,consistent hateful
57,7,1,5.0,5.0,1.0,5.0,5,hateful,consistent hateful
58,7,2,3.0,4.0,1.5,3.0,4,hateful,consistent hateful
58,7,3,3.5,3.5,4.0,3.5,4,hateful,consistent hateful
58,7,1,4.0,1.5,2.5,3.0,4,hateful,consistent hateful
59,7,2,2.0,2.0,2.0,3.0,3,hateful,hateful
59,7,3,3.5,3.5,3.5,3.5,5,hateful,hateful
59,7,1,4.0,4.0,5.0,3.5,5,hateful,hateful
60,7,2,3.5,2.5,3.0,4.5,4,neither,neither
60,7,3,2.0,3.0,1.0,1.5,3,neither,neither
60,7,1,2.5,3.0,2.5,3.0,2,neither,neither
61,7,3,4.0,5.0,4.0,4.0,1,non-hateful,non-hateful
61,7,1,3.5,3.0,3.5,4.0,3,non-hateful,non-hateful
61,7,2,5.0,4.5,3.0,4.0,2,non-hateful,non-hateful
62,7,1,5.0,4.5,3.5,4.0,4,hateful,hateful
62,7,2,4.0,3.5,3.5,3.5,2,hateful,hateful
62,7,3,3.5,4.0,3.5,3.5,4,hateful,hateful
63,7,1,5.0,3.0,3.0,3.0,5,hateful,consistent hateful
63,7,3,4.0,4.0,4.0,4.5,5,hateful,consistent hateful
63,7,2,3.5,3.5,2.0,4.0,4,hateful,consistent hateful
64,7,2,3.0,1.0,1.0,1.5,1,non-hateful,consistent non-hateful
64,7,3,1.0,1.0,1.0,1.0,1,non-hateful,consistent non-hateful
64,7,1,3.0,5.0,5.0,5.0,1,non-hateful,consistent non-hateful
65,7,1,3.5,3.0,4.0,2.5,4,hateful,consistent hateful
65,7,2,5.0,4.5,3.0,3.5,4,hateful,consistent hateful
65,7,3,4.0,3.5,3.5,3.0,5,hateful,consistent hateful
66,7,1,4.0,3.5,3.5,3.5,4,hateful,hateful
66,7,2,3.0,4.0,3.5,3.5,4,hateful,hateful
66,7,3,3.0,3.0,3.5,3.0,3,hateful,hateful
67,7,1,2.0,2.5,2.5,2.5,2,neither,neither
67,7,2,4.5,3.5,3.0,3.0,5,neither,neither
67,7,3,5.0,2.5,2.5,2.5,3,neither,neither
68,7,1,3.5,4.0,3.5,3.5,1,non-hateful,non-hateful
68,7,2,3.5,3.5,3.0,3.5,2,non-hateful,non-hateful
68,7,3,3.0,3.0,2.5,3.0,3,non-hateful,non-hateful
69,7,1,2.0,2.5,2.5,2.5,1,neither,neither
69,7,3,2.5,3.0,3.5,3.0,3,neither,neither
69,7,2,4.5,4.5,4.5,3.5,4,neither,neither
70,7,1,2.0,1.0,1.0,1.0,5,hateful,consistent hateful
70,7,2,2.0,1.0,1.0,1.0,4,hateful,consistent hateful
70,7,3,5.0,5.0,3.0,5.0,5,hateful,consistent hateful
71,7,1,5.0,3.0,3.0,4.0,4,hateful,hateful
71,7,2,3.0,3.5,3.0,3.5,5,hateful,hateful
71,7,3,3.5,2.5,3.0,2.5,3,hateful,hateful
72,7,2,4.5,4.0,3.5,5.0,4,hateful,consistent hateful
72,7,3,4.0,4.5,4.0,4.5,5,hateful,consistent hateful
72,7,1,5.0,2.5,3.0,2.5,5,hateful,consistent hateful
73,7,1,1.0,1.0,1.0,1.0,5,hateful,consistent hateful
73,7,2,3.0,2.5,2.0,2.5,4,hateful,consistent hateful
73,7,3,4.0,2.0,2.0,4.0,4,hateful,consistent hateful
74,7,3,5.0,4.0,3.5,4.0,4,hateful,hateful
74,7,1,4.0,4.0,4.5,4.0,4,hateful,hateful
74,7,2,2.0,2.0,2.0,2.0,3,hateful,hateful
75,7,1,4.5,3.0,4.0,3.0,4,hateful,consistent hateful
75,7,2,3.5,3.5,4.0,2.0,5,hateful,consistent hateful
75,7,3,2.0,3.0,1.0,1.0,5,hateful,consistent hateful
76,7,3,2.5,4.0,3.5,3.5,5,hateful,consistent hateful
76,7,1,4.0,5.0,3.0,3.0,5,hateful,consistent hateful
76,7,2,3.0,3.5,3.5,3.5,4,hateful,consistent hateful
77,7,1,4.0,4.0,4.0,4.5,5,hateful,hateful
77,7,3,5.0,5.0,5.0,5.0,5,hateful,hateful
77,7,2,4.5,4.5,3.5,3.5,3,hateful,hateful
78,7,1,3.0,2.5,3.5,3.0,5,hateful,consistent hateful
78,7,3,3.5,4.5,4.0,4.5,4,hateful,consistent hateful
78,7,2,5.0,5.0,4.5,5.0,5,hateful,consistent hateful
79,7,1,4.0,2.0,3.0,3.0,5,hateful,consistent hateful
79,7,2,3.0,3.5,1.5,3.0,4,hateful,consistent hateful
79,7,3,2.5,2.5,2.5,2.5,5,hateful,consistent hateful
80,7,3,3.5,3.5,3.5,4.5,5,hateful,consistent hateful
80,7,2,3.0,4.0,3.0,3.0,5,hateful,consistent hateful
80,7,1,3.0,1.0,3.0,3.0,5,hateful,consistent hateful
81,7,1,2.0,3.0,2.5,2.5,2,hateful,hateful
81,7,3,1.5,2.0,1.0,1.5,5,hateful,hateful
81,7,2,3.0,3.5,3.0,4.5,4,hateful,hateful
82,7,2,3.0,3.0,3.0,3.0,5,hateful,consistent hateful
82,7,3,4.5,4.5,4.5,4.5,5,hateful,consistent hateful
82,7,1,1.0,1.0,1.0,1.0,4,hateful,consistent hateful
83,7,2,5.0,5.0,5.0,4.5,5,hateful,consistent hateful
83,7,1,3.5,3.0,1.0,2.0,5,hateful,consistent hateful
83,7,3,4.0,4.0,4.0,4.0,5,hateful,consistent hateful
84,7,1,4.5,3.0,2.5,3.0,5,hateful,consistent hateful
84,7,2,3.5,3.0,3.0,4.0,5,hateful,consistent hateful
84,7,3,5.0,4.0,3.0,3.5,5,hateful,consistent hateful
85,7,2,4.0,4.5,3.5,3.5,5,hateful,hateful
85,7,3,5.0,5.0,5.0,5.0,5,hateful,hateful
85,7,1,3.0,2.5,3.5,2.5,3,hateful,hateful
86,7,2,5.0,4.5,4.5,5.0,5,hateful,consistent hateful
86,7,3,4.0,4.0,4.5,4.5,5,hateful,consistent hateful
86,7,1,5.0,4.5,4.5,5.0,5,hateful,consistent hateful
87,7,2,2.0,3.0,2.0,1.0,5,hateful,consistent hateful
87,7,3,2.5,3.5,1.0,3.0,5,hateful,consistent hateful
87,7,1,4.0,4.5,3.5,4.0,4,hateful,consistent hateful
88,7,1,3.0,2.5,2.0,3.0,4,hateful,consistent hateful
88,7,2,2.0,3.0,2.5,1.5,4,hateful,consistent hateful
88,7,3,3.0,3.5,2.0,2.5,5,hateful,consistent hateful
89,7,3,2.5,3.5,2.5,2.5,4,hateful,hateful
89,7,1,3.0,3.5,3.0,3.5,3,hateful,hateful
89,7,2,3.0,3.5,3.0,3.0,5,hateful,hateful
90,7,2,5.0,5.0,5.0,5.0,5,hateful,consistent hateful
90,7,3,5.0,4.5,4.5,5.0,5,hateful,consistent hateful
90,7,1,5.0,1.5,3.0,3.0,5,hateful,consistent hateful
91,7,1,2.0,2.5,2.5,2.5,4,hateful,consistent hateful
91,7,3,4.0,4.0,5.0,4.0,5,hateful,consistent hateful
91,7,2,4.0,3.0,3.0,3.0,5,hateful,consistent hateful
92,7,1,5.0,3.5,4.0,5.0,5,hateful,consistent hateful
92,7,3,2.0,1.0,1.0,1.0,4,hateful,consistent hateful
92,7,2,3.0,3.0,3.0,3.5,4,hateful,consistent hateful
93,7,3,3.0,3.0,3.0,3.0,4,hateful,consistent hateful
93,7,2,2.5,2.5,2.5,2.5,4,hateful,consistent hateful
93,7,1,3.5,3.5,2.5,3.0,4,hateful,consistent hateful
94,7,1,3.0,3.5,3.5,4.0,4,hateful,consistent hateful
94,7,2,5.0,4.0,3.5,5.0,4,hateful,consistent hateful
94,7,3,1.0,1.0,1.0,1.0,5,hateful,consistent hateful
95,7,3,4.5,4.0,3.5,3.5,5,hateful,consistent hateful
95,7,2,5.0,5.0,5.0,5.0,5,hateful,consistent hateful
95,7,1,5.0,4.0,3.0,4.0,5,hateful,consistent hateful
96,7,1,2.5,3.0,3.5,3.0,5,hateful,consistent hateful
96,7,3,4.0,4.5,3.5,4.0,4,hateful,consistent hateful
96,7,2,3.0,3.0,3.5,3.5,4,hateful,consistent hateful
97,7,1,2.5,3.5,3.0,3.0,5,hateful,consistent hateful
97,7,2,3.0,3.0,2.0,2.5,5,hateful,consistent hateful
97,7,3,3.0,3.5,3.0,4.0,5,hateful,consistent hateful
98,7,1,2.5,2.0,2.5,2.5,4,hateful,consistent hateful
98,7,2,1.0,1.0,1.0,1.0,4,hateful,consistent hateful
98,7,3,4.0,4.0,3.5,4.0,5,hateful,consistent hateful
99,7,1,2.0,1.0,1.0,1.0,5,hateful,consistent hateful
99,7,3,4.5,4.5,4.0,4.0,5,hateful,consistent hateful
99,7,2,2.5,3.5,4.5,3.5,4,hateful,consistent hateful
100,7,3,4.0,5.0,1.0,3.0,5,hateful,consistent hateful
100,7,2,2.5,4.0,2.5,1.5,5,hateful,consistent hateful
100,7,1,4.0,3.5,3.0,3.0,5,hateful,consistent hateful
