tweetId,strategyId,annotationId,startTime,end_time,surveyCode,fluency,informativeness,persuasiveness,soundness,fluency2,informativeness2,persuasiveness2,soundness2,hatefulness
15,7,1,2023-01-14 17:53:12,2023-01-14 17:54:54,MY9Iepcov8djHc1x,2,2,1,1,4,5,3,4,4
16,7,2,2023-01-14 17:54:03,2023-01-14 17:55:08,SmYVXSFKF4NwYOzh,5,5,5,5,5,5,5,5,1
14,7,1,2023-01-14 17:52:33,2023-01-14 17:55:15,Blxz80mDr3GEVWun,3,5,2,1,2,5,2,4,2
13,7,3,2023-01-14 17:52:23,2023-01-14 17:55:21,jCpyt9uqzg8r1Cs2,3,4,4,4,2,3,2,3,2
14,7,3,2023-01-14 17:52:57,2023-01-14 17:55:23,V0WaBCEOfVPu84mv,3,2,1,2,3,4,4,4,5
16,7,3,2023-01-14 17:54:39,2023-01-14 17:56:07,G5gtvGCdXGmLWxzX,4,4,4,5,4,5,4,4,1
17,7,2,2023-01-14 17:55:20,2023-01-14 17:56:24,A7bhPMaKqiaBskXO,4,5,3,3,3,4,5,2,2
15,7,3,2023-01-14 17:53:20,2023-01-14 17:56:35,ycv4YSvx99TaqRxH,1,5,5,5,1,1,1,2,5
4,7,1,2023-01-14 17:47:26,2023-01-14 17:56:49,WQka3KwJqot9JUnD,4,3,2,2,5,5,5,5,1
18,7,1,2023-01-14 17:55:47,2023-01-14 17:58:02,azjNm7mlYxL56mkm,3,4,4,5,3,3,3,5,4
19,7,1,2023-01-14 17:56:34,2023-01-14 17:58:20,SdSqZOjMQ7yEwYaY,3,4,3,4,5,4,4,5,1
18,7,2,2023-01-14 17:55:50,2023-01-14 17:58:33,h2ZekQIg78EcyhzP,4,4,3,3,3,3,3,3,2
19,7,2,2023-01-14 17:56:59,2023-01-14 17:58:49,MFDqC7yZrdMdYcCl,5,5,4,5,2,2,2,2,3
17,7,3,2023-01-14 17:55:20,2023-01-14 17:58:51,caT002xjHz3wrZLU,4,1,1,1,4,2,5,5,1
19,7,3,2023-01-14 17:57:14,2023-01-14 17:59:16,nG9dYiqp3FP2rqmg,3,4,4,4,3,3,3,4,2
9,7,3,2023-01-14 17:49:46,2023-01-14 17:59:51,HAEJksB4B5LUZGnB,4,3,4,3,3,4,3,4,3
16,7,1,2023-01-14 17:53:52,2023-01-14 18:00:34,cEiUezKGKyKLjObp,2,3,3,3,4,5,5,5,1
21,7,1,2023-01-14 17:59:44,2023-01-14 18:00:51,j5zbO5P5qERvoBYL,3,4,3,3,3,4,4,4,4
21,7,2,2023-01-14 18:00:30,2023-01-14 18:01:38,5kDXC1lHJdbGGioO,4,3,2,1,5,4,2,3,1
20,7,2,2023-01-14 17:58:27,2023-01-14 18:01:42,NNW8KwhmaGi3HpDh,5,4,2,1,5,5,5,5,1
18,7,3,2023-01-14 17:55:58,2023-01-14 18:01:47,jbOb7Hvl8e3zUVjM,5,4,5,5,2,3,2,2,4
20,7,1,2023-01-14 17:58:22,2023-01-14 18:01:52,HN4aUNfamHA2Q3Vs,5,4,3,4,4,4,4,5,1
7,7,2,2023-01-14 17:48:37,2023-01-14 18:02:18,OxxtziDpcyM0tO6u,4,3,1,5,5,5,1,3,5
20,7,3,2023-01-14 17:58:43,2023-01-14 18:02:44,bQKpF35HeOEE6tzI,2,2,1,1,2,3,3,3,4
22,7,3,2023-01-14 18:02:14,2023-01-14 18:03:37,GcUYo4w04NxtixJb,5,5,5,5,5,3,3,5,3
21,7,3,2023-01-14 18:02:04,2023-01-14 18:04:02,zTIyROs9FJ65eMWn,5,3,2,2,5,4,5,4,1
23,7,3,2023-01-14 18:02:57,2023-01-14 18:05:41,5U542b5hQYc3qkwU,3,2,1,2,4,4,5,5,2
24,7,1,2023-01-14 18:04:23,2023-01-14 18:06:14,GRl0Lu4OW0vuxRfA,3,4,3,2,3,5,4,4,1
22,7,1,2023-01-14 18:02:06,2023-01-14 18:06:20,CVA5yv6Py4BpaZ94,4,4,3,4,4,3,3,4,3
24,7,2,2023-01-14 18:04:36,2023-01-14 18:06:20,o4fEOru7SJW4gF8j,5,5,4,5,4,2,2,2,4
24,7,3,2023-01-14 18:04:42,2023-01-14 18:07:43,w8UvOGmEK2kCEHYr,4,5,3,3,4,2,2,2,3
26,7,1,2023-01-14 18:06:35,2023-01-14 18:08:01,w17MIOGqgNypUlPa,5,5,5,4,5,5,4,4,4
22,7,2,2023-01-14 18:02:10,2023-01-14 18:08:06,sALSVigppEZu7d1b,3,5,3,4,5,4,5,5,1
25,7,1,2023-01-14 18:05:30,2023-01-14 18:08:30,4bZHMvPw1NR1bJ4I,4,4,2,1,4,4,4,5,1
25,7,2,2023-01-14 18:05:31,2023-01-14 18:09:10,kECIJc2oqH5wrkPg,5,4,1,1,5,3,4,4,1
27,7,2,2023-01-14 18:08:08,2023-01-14 18:09:30,7C6nWc1RCaNfe386,5,2,1,1,5,5,4,5,1
26,7,2,2023-01-14 18:06:51,2023-01-14 18:09:41,i8acwIyjAyFH38oO,4,3,4,4,3,3,4,4,3
26,7,3,2023-01-14 18:07:05,2023-01-14 18:10:03,yJMrcNhraJ3L8Sa9,4,5,5,4,4,4,4,4,5
27,7,1,2023-01-14 18:08:04,2023-01-14 18:10:06,BlKzndIvt6cEa5d2,3,1,1,2,4,4,5,5,1
27,7,3,2023-01-14 18:08:53,2023-01-14 18:12:24,mpxDYpoVevd4iX06,3,2,1,2,3,1,1,1,5
28,7,1,2023-01-14 18:10:52,2023-01-14 18:14:04,ALcDKxbHBmBmUabQ,4,4,5,5,5,3,2,1,4
25,7,3,2023-01-14 18:05:49,2023-01-14 18:14:27,pp2VfeKB0lt4uhxI,2,2,3,2,3,2,2,3,3
30,7,2,2023-01-14 18:15:28,2023-01-14 18:16:36,SZP6wIqyqoX7kzv1,2,3,3,3,2,3,3,3,5
30,7,3,2023-01-14 18:15:30,2023-01-14 18:16:44,rJ8d8flcI5T0iQ3W,1,3,1,1,1,1,1,1,5
28,7,3,2023-01-14 18:12:43,2023-01-14 18:16:46,7hr1NCgUhr7mhcoS,5,4,5,5,4,3,1,1,4
29,7,2,2023-01-14 18:14:01,2023-01-14 18:18:01,aM9zrKk2EsXgPYY5,4,4,4,4,2,2,1,1,4
30,7,1,2023-01-14 18:15:25,2023-01-14 18:18:57,ZGl79hscAR0LsObh,5,1,5,5,1,2,3,2,5
1,7,1,2023-01-14 18:17:00,2023-01-14 18:19:23,j80RrdGUWi7xhtSL,1,1,2,1,1,1,2,1,4
2,7,1,2023-01-14 18:18:10,2023-01-14 18:20:43,G0AFC63UZQrlxMOv,4,5,5,4,2,2,2,2,5
28,7,2,2023-01-14 18:11:29,2023-01-14 18:21:49,S4xnCNNOzYFO729L,4,4,4,4,3,3,3,2,5
3,7,3,2023-01-14 18:19:21,2023-01-14 18:22:12,wpPFI6Yun5Jq9mmf,2,3,4,3,2,3,3,3,4
6,7,2,2023-01-14 18:21:07,2023-01-14 18:22:40,EQsIboffD5Xo3Pfb,3,4,2,2,2,5,3,3,3
8,7,1,2023-01-14 18:22:31,2023-01-14 18:24:17,4n2vBFhoZZFwXyAb,5,3,3,4,5,2,1,2,3
14,7,2,2023-01-14 18:25:36,2023-01-14 18:26:49,nrtXohUpWiEVRX5C,5,5,5,3,3,3,3,3,4
6,7,3,2023-01-14 18:21:09,2023-01-14 18:28:06,rKkZav2nlT4SbQr8,1,1,1,1,3,3,3,4,2
17,7,1,2023-01-14 18:26:40,2023-01-14 18:28:09,ndT1MxkFqygEIvI7,3,2,1,3,3,2,2,2,1
10,7,2,2023-01-14 18:23:57,2023-01-14 18:29:48,d9Mreke1j1F19SRp,4,3,4,4,5,4,4,3,4
31,7,3,2023-01-14 18:31:48,2023-01-14 18:33:03,vskefMoa10zfIQMQ,5,1,4,5,5,1,5,5,5
23,7,2,2023-01-14 18:33:29,2023-01-14 18:34:40,hfjS6CQDxGSNfY4A,3,5,1,3,3,4,1,3,2
32,7,3,2023-01-14 18:34:28,2023-01-14 18:35:14,ROOYEWO7ds1PjZQO,5,4,4,3,4,3,4,4,1
23,7,1,2023-01-14 18:33:06,2023-01-14 18:35:27,4fBsqsgA8bss2YPi,4,5,3,4,3,3,2,3,2
33,7,2,2023-01-14 18:35:39,2023-01-14 18:37:55,WFQq8wZOCf4EG5SN,3,3,3,4,2,3,3,3,4
33,7,3,2023-01-14 18:36:00,2023-01-14 18:38:16,3PX4UGedjaZJsepG,3,3,3,2,3,3,3,3,2
33,7,1,2023-01-14 18:35:20,2023-01-14 18:41:01,T0lyiydeR16KcCrw,5,4,5,4,2,3,3,2,4
34,7,1,2023-01-14 18:38:49,2023-01-14 18:43:01,ZWkFMMNXzv4RPpnU,3,3,1,2,3,4,4,4,1
34,7,3,2023-01-14 18:42:06,2023-01-14 18:43:20,UE3GJl6J7K2Vhs75,4,5,4,4,5,3,2,2,4
29,7,3,2023-01-14 18:44:39,2023-01-14 18:46:00,6XF6W7pc5COLrA2D,4,5,2,2,4,5,2,2,4
35,7,1,2023-01-14 18:46:40,2023-01-14 18:47:15,QwkjtZQI7Bwo99EU,3,1,1,2,3,1,1,1,5
35,7,2,2023-01-14 18:49:10,2023-01-14 18:50:29,v760YsBHfBvVWsJv,5,3,5,5,3,2,4,3,4
29,7,1,2023-01-14 18:43:53,2023-01-14 18:51:13,TG23au8AKDmyXpKJ,5,5,5,5,2,2,3,2,5
35,7,3,2023-01-14 18:51:24,2023-01-14 18:53:57,JGaplaZ5DIEyRt4D,5,5,5,5,5,5,4,4,5
7,7,3,2023-01-14 18:52:48,2023-01-14 18:54:06,oVWOwG3nj8JQ60Pq,4,3,1,1,4,4,2,2,2
11,7,2,2023-01-14 18:54:41,2023-01-14 18:58:23,f9KItpTADml3NZ6i,3,3,2,3,3,2,1,2,4
32,7,2,2023-01-14 18:34:21,2023-01-14 19:02:32,ylgDfCGx7tdbXjxf,4,4,2,3,3,2,4,3,5
31,7,1,2023-01-14 19:02:04,2023-01-14 19:05:03,Nvt2UzTFadvuBKD7,2,3,4,4,4,4,2,5,5
36,7,1,2023-01-14 19:06:44,2023-01-14 19:08:50,rvJ1GiAxKxECX3iU,4,4,4,3,4,4,5,4,1
32,7,1,2023-01-14 19:04:48,2023-01-14 19:10:05,DUFAVvIc0GHTMjto,4,4,4,4,3,4,3,3,4
15,7,2,2023-01-14 19:01:03,2023-01-14 19:12:39,OuZfAej1UDkm7lEQ,4,3,3,4,3,4,5,5,5
36,7,2,2023-01-14 19:08:19,2023-01-14 19:13:04,nqTLMspaObIUO9DQ,5,4,3,5,3,3,4,5,3
36,7,3,2023-01-14 19:11:48,2023-01-14 19:14:55,QWxH3HqKwLKosojn,3,5,2,3,3,4,3,4,4
34,7,2,2023-01-14 19:10:34,2023-01-14 19:17:22,NCWJZsjqLSZbW1wk,5,5,5,5,5,5,2,1,5
37,7,1,2023-01-14 19:16:55,2023-01-14 19:19:08,zTYpB9SCDb0Yym1Q,4,5,4,4,5,5,5,5,4
37,7,2,2023-01-14 19:18:43,2023-01-14 19:20:30,eLRpMrfG037dv4Nk,4,3,2,3,2,5,4,5,1
38,7,2,2023-01-14 19:23:56,2023-01-14 19:25:10,ztx3qNSaOGbXT3UD,2,1,2,2,2,3,4,4,2
37,7,3,2023-01-14 19:19:49,2023-01-14 19:25:32,yW981lMKShsuCZ7X,5,5,5,5,4,3,3,3,3
38,7,3,2023-01-14 19:25:12,2023-01-14 19:27:33,zAnljO7NS1a5lpE3,4,3,3,3,4,5,5,5,2
38,7,1,2023-01-14 19:23:34,2023-01-14 19:28:57,5E0DA72VQz8nn8la,3,3,3,1,4,4,4,4,1
39,7,3,2023-01-14 19:29:55,2023-01-14 19:30:45,hXFo0Worw3Zwbov8,1,1,1,1,5,5,5,5,1
39,7,2,2023-01-14 19:28:07,2023-01-14 19:32:37,6lGoQW1WOYOKHKsl,5,2,4,4,4,2,4,4,1
40,7,1,2023-01-14 19:36:33,2023-01-14 19:38:52,vMQ7axrsVomEegZf,5,5,5,5,5,3,2,1,5
39,7,1,2023-01-14 19:27:20,2023-01-14 19:39:39,yzWscCcNPe5GSdms,4,4,5,5,4,3,4,3,4
40,7,3,2023-01-14 19:37:40,2023-01-14 19:40:01,y2BCqcJSDRYxKdOK,4,4,4,4,1,1,1,1,4
40,7,2,2023-01-14 19:36:53,2023-01-14 19:40:10,1esAQlYs1lHuHMn8,5,5,5,5,5,5,5,5,3
31,7,2,2023-01-14 19:32:38,2023-01-14 19:41:49,XHfpVjXcEXlyDISl,2,2,2,3,1,1,1,1,5
41,7,2,2023-01-14 19:41:47,2023-01-14 19:44:23,3TLS9iJFcIMyvkB0,4,4,3,3,4,4,3,3,2
42,7,1,2023-01-14 19:49:21,2023-01-14 19:51:17,TIGmjqlQLJoZ0Czx,5,5,5,5,5,5,4,5,4
42,7,3,2023-01-14 19:54:02,2023-01-14 19:54:52,XBgLThT7pDdN0tgQ,4,4,4,4,4,4,4,4,4
43,7,1,2023-01-14 19:56:19,2023-01-14 19:57:39,Gf5mraGGwq3vfu6j,4,5,5,5,3,1,1,1,5
43,7,3,2023-01-14 19:57:34,2023-01-14 19:59:38,BW8Bzn6MiJR3eXOX,3,4,2,3,3,4,2,2,5
43,7,2,2023-01-14 19:57:02,2023-01-14 20:01:15,ArjxToeRxxVRmvaH,5,4,5,5,5,5,5,1,5
44,7,3,2023-01-14 20:01:53,2023-01-14 20:03:15,3MCmbsEmhjIpVy3g,4,5,4,4,4,5,5,4,2
44,7,2,2023-01-14 20:01:49,2023-01-14 20:03:28,XnJnZi3h5vOtGK58,2,3,2,2,2,3,3,3,2
44,7,1,2023-01-14 20:00:51,2023-01-14 20:03:40,BwVUtBPM4mn0DDoE,1,3,3,2,3,2,2,3,2
45,7,2,2023-01-14 20:04:32,2023-01-14 20:05:47,rs6rXKUxnDlElOGI,3,4,4,5,3,4,4,5,4
45,7,1,2023-01-14 20:04:17,2023-01-14 20:05:58,QPRTuCAc0MqPv4DT,3,2,2,3,4,4,3,4,4
45,7,3,2023-01-14 20:05:27,2023-01-14 20:06:58,5az0YYyEKqOUn2Yg,4,4,5,5,2,2,1,2,5
46,7,2,2023-01-14 20:13:26,2023-01-14 20:15:58,FlGgrmVmi53DSvYX,5,5,1,5,5,5,1,5,1
46,7,1,2023-01-14 20:11:03,2023-01-14 20:16:55,IBHCuoksC1eers5A,4,5,4,4,3,4,1,1,5
46,7,3,2023-01-14 20:14:26,2023-01-14 20:17:10,XGsWp8KUNOpqhsmz,3,3,4,4,3,3,1,1,5
41,7,3,2023-01-14 20:16:27,2023-01-14 20:18:29,Ei6uZdPtKqa94AWh,1,1,1,1,4,4,5,5,1
47,7,3,2023-01-14 20:25:26,2023-01-14 20:26:52,iyrgZLWyGGvQ08sg,5,5,5,5,1,3,2,2,4
42,7,2,2023-01-14 20:25:08,2023-01-14 20:29:26,67QzdRawi8aoUW6Q,5,5,1,1,5,5,2,2,1
41,7,1,2023-01-16 02:25:07,2023-01-16 02:26:50,Y3pLee5J35QtXin9,4,4,2,3,4,3,2,4,4
49,7,1,2023-01-16 02:29:14,2023-01-16 02:29:52,RcwpciCKmGmInKXZ,3,3,4,3,5,2,5,5,3
48,7,3,2023-01-16 02:27:28,2023-01-16 02:30:13,zmYBgQBqieuogolx,4,3,3,4,5,4,5,4,4
47,7,1,2023-01-16 02:26:07,2023-01-16 02:30:57,8gTckuAJYdGsIolz,4,5,5,4,3,4,4,4,3
49,7,2,2023-01-16 02:29:48,2023-01-16 02:31:45,I1S1yhhxUgyfKi2m,4,4,4,4,4,5,4,4,3
50,7,2,2023-01-16 02:31:15,2023-01-16 02:31:53,jSipZ3arNrTRqVlY,3,4,5,2,3,3,3,4,3
50,7,3,2023-01-16 02:31:16,2023-01-16 02:33:46,lpR9oUzNotjOqtqc,1,1,1,5,2,2,3,2,2
51,7,3,2023-01-16 02:32:55,2023-01-16 02:35:03,VZPQYd4w0wvXNi0r,4,5,4,4,5,4,4,4,3
51,7,2,2023-01-16 02:32:00,2023-01-16 02:36:26,fHWmgDSPINM5Bs0K,5,4,4,5,4,3,2,3,4
52,7,3,2023-01-16 02:34:58,2023-01-16 02:37:12,TEFxhQPMjT381Bgo,4,4,4,4,3,4,3,3,4
52,7,2,2023-01-16 02:34:14,2023-01-16 02:37:42,JvtVSmjvxkC3if0w,5,4,2,2,5,4,3,3,4
53,7,2,2023-01-16 02:37:31,2023-01-16 02:37:55,624L9PryLyobL51V,2,3,2,3,3,2,4,4,2
53,7,1,2023-01-16 02:36:30,2023-01-16 02:39:56,Ta7nAo8OO1gpNLyl,3,3,2,4,4,4,3,4,3
52,7,1,2023-01-16 02:34:01,2023-01-16 02:41:06,6vN6wMubx3yuh0g8,4,5,2,4,4,4,1,3,4
53,7,3,2023-01-16 02:38:34,2023-01-16 02:41:32,7u9VxXr3b8RSxkwH,5,3,1,1,5,4,4,3,2
54,7,2,2023-01-16 02:46:32,2023-01-16 02:48:25,Iv23abezUYbp9LfH,3,4,5,3,4,4,3,3,2
55,7,2,2023-01-16 02:50:48,2023-01-16 02:52:16,XKW3O3E7wlPnJyp3,3,3,3,3,3,3,3,3,3
55,7,3,2023-01-16 02:51:38,2023-01-16 02:52:44,8UOXeaHjZFmbUb4E,3,3,3,3,2,4,2,3,2
55,7,1,2023-01-16 02:53:25,2023-01-16 02:53:53,BZ0qIMiPrXSpjab4,3,2,2,2,4,3,3,4,2
47,7,2,2023-01-16 03:00:00,2023-01-16 03:03:28,PSsvqITUHWIcbVa5,3,3,3,3,3,3,3,3,2
48,7,1,2023-01-16 03:04:11,2023-01-16 03:05:31,uqv5zSyRTRhmqHDp,3,4,3,3,4,5,4,4,5
48,7,2,2023-01-16 03:05:45,2023-01-16 03:09:04,yQzgEhf21VyUHkoz,4,3,5,5,5,5,3,3,5
49,7,3,2023-01-16 03:07:29,2023-01-16 03:09:47,bu03WrrnNNts2mtC,3,3,3,3,2,1,1,2,4
51,7,1,2023-01-16 03:09:49,2023-01-16 03:10:33,QCkc1dtuj4fv8LOl,5,4,4,5,1,1,1,1,5
50,7,1,2023-01-16 03:09:14,2023-01-16 03:10:54,rCIkMBuqRSuV7K5C,4,4,5,4,4,3,2,1,5
54,7,1,2023-01-16 03:16:45,2023-01-16 03:17:40,o6kRADHx9FuvMuTw,3,2,3,3,2,3,4,3,5
54,7,3,2023-01-16 03:17:30,2023-01-16 03:19:15,Ki5NmxBt7QW7IUPW,4,4,4,4,4,4,4,4,5
56,7,2,2023-01-16 03:21:23,2023-01-16 03:22:47,uAEaNFkx7nZxJKxR,3,3,3,4,4,4,4,4,4
56,7,3,2023-01-16 03:26:17,2023-01-16 03:28:48,rMFrfvNBkYpBBMVl,5,5,5,5,1,1,1,1,5
57,7,2,2023-01-16 03:38:21,2023-01-16 03:41:04,NKIler7XSMWh7s8W,5,5,5,3,4,4,2,2,5
57,7,3,2023-01-16 03:41:17,2023-01-16 03:43:02,jKwk7tfA5L6gmLmm,5,5,5,5,1,1,1,1,5
56,7,1,2023-01-16 03:51:37,2023-01-16 03:55:18,cyt8HVe5tiyiyh7n,3,3,2,4,5,5,5,5,5
58,7,2,2023-01-16 03:59:30,2023-01-16 04:00:39,q88zmQayHs0gWpFu,3,4,2,3,3,4,1,3,4
58,7,3,2023-01-16 04:00:40,2023-01-16 04:02:23,2bk7CqNoq2oafAeM,3,3,4,3,4,4,4,4,4
57,7,1,2023-01-16 04:08:42,2023-01-16 04:10:18,9kbvUC6FYVlh5wDR,5,5,1,5,5,5,1,5,5
59,7,2,2023-01-16 04:18:27,2023-01-16 04:19:47,uheLQFJq7VNOhhz8,2,2,2,3,2,2,2,3,3
59,7,3,2023-01-16 04:21:07,2023-01-16 04:32:29,G0oaikvPx7mYVI8x,4,5,5,5,3,2,2,2,5
60,7,2,2023-01-16 04:38:31,2023-01-16 04:40:28,vKnuhiIRJlPCEwNU,2,2,2,4,5,3,4,5,4
58,7,1,2023-01-16 04:29:41,2023-01-16 04:45:00,XCrFFFwsDcZuYuqI,4,2,4,4,4,1,1,2,4
59,7,1,2023-01-16 04:49:26,2023-01-16 04:52:31,eJLfVW1wblvCeP2E,4,4,5,4,4,4,5,3,5
60,7,3,2023-01-16 05:03:31,2023-01-16 05:06:57,Yj1PN9NN5HvK9V3s,2,2,1,2,2,4,1,1,3
60,7,1,2023-01-16 05:38:33,2023-01-16 05:39:59,syGmxyjXt0alyq2I,2,2,1,2,3,4,4,4,2
61,7,3,2023-01-16 05:47:08,2023-01-16 05:51:06,8f6uw84FDdRJB9AS,4,5,3,3,4,5,5,5,1
61,7,1,2023-01-16 06:05:08,2023-01-16 06:07:43,qDNm2y2neZHzc6x4,3,3,4,5,4,3,3,3,3
62,7,1,2023-01-16 06:09:16,2023-01-16 06:12:08,Dcphqr4LPAGyykaA,5,5,4,4,5,4,3,4,4
62,7,2,2023-01-16 06:11:09,2023-01-16 06:12:41,bcdQQFJ6CnZylROs,4,3,3,3,4,4,4,4,2
62,7,3,2023-01-16 06:13:41,2023-01-16 06:15:08,xbddLQVvViByeCmf,4,5,4,4,3,3,3,3,4
61,7,2,2023-01-16 06:48:06,2023-01-16 06:51:16,FNDuyVh9cx09slHE,5,4,2,3,5,5,4,5,2
63,7,1,2023-01-16 07:03:02,2023-01-16 07:05:18,T5Iz80hM9YA3Qm4R,5,5,5,5,5,1,1,1,5
63,7,3,2023-01-16 07:06:54,2023-01-16 07:18:15,ANgPQGYdbh6inHXu,4,5,5,5,4,3,3,4,5
64,7,2,2023-01-16 07:31:27,2023-01-16 07:34:04,KUcOQ696wigDLo9W,2,1,1,1,4,1,1,2,1
64,7,3,2023-01-16 07:32:33,2023-01-16 07:35:31,rYpiwgI4kwkzZa3U,1,1,1,1,1,1,1,1,1
64,7,1,2023-01-16 08:01:41,2023-01-16 08:04:50,OYbwNXtRDOX1ufBF,1,5,5,5,5,5,5,5,1
65,7,1,2023-01-16 08:59:43,2023-01-16 09:01:33,COJECEkVgcFnErbD,3,2,3,2,4,4,5,3,4
63,7,2,2023-01-16 09:25:50,2023-01-16 09:30:18,dn7mu612CQL0FXzJ,3,3,1,4,4,4,3,4,4
65,7,2,2023-01-16 10:56:55,2023-01-16 10:58:41,l3cjZhJXwPpBG1nN,5,5,5,5,5,4,1,2,4
65,7,3,2023-01-16 11:12:53,2023-01-16 11:14:38,UAewCoZF5F02GQog,5,5,5,5,3,2,2,1,5
66,7,1,2023-01-16 11:18:09,2023-01-16 11:20:09,NVGj95IAOlhFHBz0,5,5,5,5,3,2,2,2,4
66,7,2,2023-01-16 11:30:06,2023-01-16 11:32:19,HGWU5lhQZWQA87iZ,4,5,5,5,2,3,2,2,4
67,7,1,2023-01-16 11:58:42,2023-01-16 12:00:37,Z3LhQCGYhayNdPAj,1,2,2,2,3,3,3,3,2
67,7,2,2023-01-16 11:59:28,2023-01-16 12:01:20,Xx2n2JS6lshmoUep,5,5,5,5,4,2,1,1,5
66,7,3,2023-01-16 12:12:01,2023-01-16 12:13:57,oq0h3jBNMD9WHtzf,4,4,5,4,2,2,2,2,3
67,7,3,2023-01-16 12:19:50,2023-01-16 12:23:26,TYp2qQhngOrW5za8,5,4,3,2,5,1,2,3,3
68,7,1,2023-01-16 12:24:47,2023-01-16 12:27:25,zQLe9MXil5sd618H,2,4,2,2,5,4,5,5,1
68,7,2,2023-01-16 12:26:04,2023-01-16 12:30:15,Pc2NtWsGglLkre9D,4,4,4,5,3,3,2,2,2
69,7,1,2023-01-16 12:33:03,2023-01-16 12:35:20,3VJS5XMS2q6RspGD,1,2,1,1,3,3,4,4,1
69,7,3,2023-01-16 12:40:25,2023-01-16 12:41:38,IqEqveLDIJ45AGPn,4,5,4,3,1,1,3,3,3
70,7,1,2023-01-16 12:50:48,2023-01-16 12:51:47,32exDHYK3NvLkHFs,3,1,1,1,1,1,1,1,5
70,7,2,2023-01-16 12:53:03,2023-01-16 12:55:06,QsnFjrFU1oppPJfB,2,1,1,1,2,1,1,1,4
70,7,3,2023-01-16 12:55:36,2023-01-16 12:58:21,kUXo0DSYLlB2vqbj,5,5,1,5,5,5,5,5,5
68,7,3,2023-01-16 12:58:37,2023-01-16 12:59:28,YisSP9UZCqWWAOLR,3,2,3,3,3,4,2,3,3
