tweetId,strategyId,annotationId,startTime,end_time,surveycode,fluency,informativeness,persuasiveness,soundness,fluency2,informativeness2,persuasiveness2,soundness2,hatefulness
18,2,1,2023-01-09 15:12:40,2023-01-09 15:14:04,UfDbQ3AMS98KAMKK,2,1,2,2,-1,-1,-1,-1,4
18,2,2,2023-01-09 15:13:11,2023-01-09 15:14:21,UUAnbr4XUsnAj8Ks,5,5,5,5,-1,-1,-1,-1,5
17,2,3,2023-01-09 15:12:20,2023-01-09 15:14:23,TNuNGGjdeksT4doa,3,1,1,1,-1,-1,-1,-1,2
18,2,3,2023-01-09 15:14:03,2023-01-09 15:14:37,qngqAjPMBE2tnGDX,5,4,3,4,-1,-1,-1,-1,4
7,2,3,2023-01-09 15:05:30,2023-01-09 15:15:17,yWg4IHGLjUYfHUu3,4,3,4,2,-1,-1,-1,-1,2
19,2,2,2023-01-09 15:15:05,2023-01-09 15:15:54,8zGM05ltGrii99D9,4,4,3,2,-1,-1,-1,-1,2
3,2,3,2023-01-09 15:03:06,2023-01-09 15:15:54,sCndlk0PmJIFAGou,5,5,5,1,-1,-1,-1,-1,1
19,2,1,2023-01-09 15:14:03,2023-01-09 15:16:50,5Oste00bPtO9bvaR,4,4,1,1,-1,-1,-1,-1,1
20,2,1,2023-01-09 15:16:23,2023-01-09 15:17:24,ULnTsOe1lBuUC13v,2,1,2,2,-1,-1,-1,-1,1
19,2,3,2023-01-09 15:16:19,2023-01-09 15:17:31,Nq2aUm8raBctHe60,5,2,1,2,-1,-1,-1,-1,3
20,2,3,2023-01-09 15:17:23,2023-01-09 15:18:08,SNdYiEe7CY9GMqWx,4,4,5,5,-1,-1,-1,-1,1
20,2,2,2023-01-09 15:16:58,2023-01-09 15:19:00,fMYeDt1g1YHuqifb,5,1,1,3,-1,-1,-1,-1,1
21,2,1,2023-01-09 15:18:34,2023-01-09 15:19:31,L3yO0TzElebRyTlH,4,4,4,4,-1,-1,-1,-1,4
21,2,2,2023-01-09 15:19:38,2023-01-09 15:20:33,X7ckgWwbbDFCHVeN,2,4,2,2,-1,-1,-1,-1,1
21,2,3,2023-01-09 15:21:01,2023-01-09 15:21:41,3RLCk3huEjzn0ybl,3,1,2,3,-1,-1,-1,-1,2
22,2,1,2023-01-09 15:21:04,2023-01-09 15:21:51,Ag8P6LwewlsLhtOH,5,3,1,1,-1,-1,-1,-1,1
22,2,3,2023-01-09 15:21:54,2023-01-09 15:22:30,aWikNPAJNlO0mgVz,4,3,5,4,-1,-1,-1,-1,5
23,2,1,2023-01-09 15:22:00,2023-01-09 15:23:32,714yaBAvkr0GRNYp,2,2,1,2,-1,-1,-1,-1,4
22,2,2,2023-01-09 15:21:47,2023-01-09 15:24:38,tBNjJTWZtt2wnAJx,5,5,4,3,-1,-1,-1,-1,2
23,2,2,2023-01-09 15:24:10,2023-01-09 15:26:24,Z64RLI84wH1JU40C,5,4,3,3,-1,-1,-1,-1,4
23,2,3,2023-01-09 15:25:48,2023-01-09 15:27:02,1V7o9pEuPcAAyiMU,4,5,5,5,-1,-1,-1,-1,5
17,2,2,2023-01-09 15:27:17,2023-01-09 15:27:58,yld3LnbWPdCJ8MRD,3,3,4,4,-1,-1,-1,-1,2
24,2,1,2023-01-09 15:26:52,2023-01-09 15:28:13,BKtdZtnBPpEa0IKV,5,5,5,5,-1,-1,-1,-1,1
24,2,2,2023-01-09 15:27:45,2023-01-09 15:29:29,IYaj0J9iNJTIAr2M,5,5,5,5,-1,-1,-1,-1,5
25,2,2,2023-01-09 15:30:32,2023-01-09 15:31:18,rH2PRhK2ZQuwGC1f,3,4,5,4,-1,-1,-1,-1,4
24,2,3,2023-01-09 15:29:23,2023-01-09 15:31:30,fuIM8fHFQ8AON3xM,4,4,5,5,-1,-1,-1,-1,5
25,2,1,2023-01-09 15:30:20,2023-01-09 15:31:32,VGRRY9dbWTCUfkkM,5,1,1,1,-1,-1,-1,-1,1
26,2,1,2023-01-09 15:30:43,2023-01-09 15:31:43,qGLD5fuIqZHSWBVf,5,4,5,5,-1,-1,-1,-1,5
26,2,2,2023-01-09 15:30:47,2023-01-09 15:31:58,tw51LmlyouwIfjgN,5,3,3,2,-1,-1,-1,-1,4
26,2,3,2023-01-09 15:31:27,2023-01-09 15:32:46,8OFIdIiWLzFS8Ehy,4,5,5,4,-1,-1,-1,-1,5
27,2,1,2023-01-09 15:32:28,2023-01-09 15:33:00,I455HNIf7Yj2TmWE,4,4,2,4,-1,-1,-1,-1,3
27,2,3,2023-01-09 15:33:49,2023-01-09 15:35:58,DjXm690Vn66SFNQU,3,3,3,4,-1,-1,-1,-1,3
28,2,1,2023-01-09 15:34:35,2023-01-09 15:36:24,qd9dBphbE0gnEL8J,4,2,5,4,-1,-1,-1,-1,4
28,2,3,2023-01-09 15:35:36,2023-01-09 15:36:55,lRRUqt0lq0SeDLzW,4,4,3,4,-1,-1,-1,-1,4
29,2,2,2023-01-09 15:37:08,2023-01-09 15:37:46,GgNkrm4DHBK1mY9K,4,2,4,4,-1,-1,-1,-1,4
27,2,2,2023-01-09 15:32:59,2023-01-09 15:37:55,ms1WH2T1abq7IBiJ,4,5,3,3,-1,-1,-1,-1,1
29,2,3,2023-01-09 15:38:04,2023-01-09 15:39:09,inVBReb95S8LzFAa,5,4,3,4,-1,-1,-1,-1,4
28,2,2,2023-01-09 15:35:13,2023-01-09 15:39:45,jZ9glQgHG1vSCQ84,4,2,2,4,-1,-1,-1,-1,5
30,2,2,2023-01-09 15:39:30,2023-01-09 15:40:29,6HRRwcA0Wf4yZa1Z,4,5,5,4,-1,-1,-1,-1,5
30,2,1,2023-01-09 15:39:23,2023-01-09 15:40:51,sti2zlEjbmIIXhQN,4,5,3,4,-1,-1,-1,-1,5
31,2,1,2023-01-09 15:41:26,2023-01-09 15:42:13,dwAuQ3oBqXQZ5ZDR,1,1,1,1,-1,-1,-1,-1,4
31,2,2,2023-01-09 15:41:36,2023-01-09 15:42:56,9xkaBpgSHNWzadFl,3,3,4,4,-1,-1,-1,-1,4
30,2,3,2023-01-09 15:41:02,2023-01-09 15:45:57,OXGe5vqa2FRiCrhZ,4,5,4,5,-1,-1,-1,-1,2
31,2,3,2023-01-09 15:51:45,2023-01-09 15:52:28,iHkqUmMzgPezwY6Y,1,1,1,1,-1,-1,-1,-1,5
25,2,3,2023-01-09 15:51:24,2023-01-09 15:52:34,OiuuDInn04m9Lv7K,5,3,1,1,-1,-1,-1,-1,1
32,2,1,2023-01-09 15:52:07,2023-01-09 15:52:44,G3fjgxsbCDqLOXNf,3,4,4,4,-1,-1,-1,-1,4
29,2,1,2023-01-09 15:52:32,2023-01-09 15:53:01,XauTatFfdzoCbD3T,5,5,5,4,-1,-1,-1,-1,5
32,2,2,2023-01-09 15:53:01,2023-01-09 15:53:50,EGD2pXj80MkGTqGb,2,2,2,2,-1,-1,-1,-1,3
32,2,3,2023-01-09 15:53:30,2023-01-09 15:54:33,WLH6jGBhAMJOu26c,5,5,5,5,-1,-1,-1,-1,5
33,2,2,2023-01-09 15:54:22,2023-01-09 15:55:25,k0OoRVywNXncx1eG,1,1,1,1,-1,-1,-1,-1,5
33,2,3,2023-01-09 15:56:56,2023-01-09 15:57:25,hiA5EqujWELhcGkG,5,5,5,5,-1,-1,-1,-1,4
34,2,2,2023-01-09 15:57:18,2023-01-09 15:58:20,MOzBnG2eujr5Ns4q,3,3,2,4,-1,-1,-1,-1,4
34,2,3,2023-01-09 15:57:22,2023-01-09 15:58:33,CqbYSzfIGfsxpKZo,5,5,4,4,-1,-1,-1,-1,4
34,2,1,2023-01-09 15:57:14,2023-01-09 15:59:21,VmQTUq9EVVZATGCW,1,2,1,1,-1,-1,-1,-1,1
35,2,2,2023-01-09 16:03:19,2023-01-09 16:04:03,g7NDx4VF37Zd4zZI,5,5,3,5,-1,-1,-1,-1,4
36,2,1,2023-01-09 16:06:18,2023-01-09 16:07:29,TtOgjMNB5lNnujmv,5,5,5,5,-1,-1,-1,-1,4
35,2,3,2023-01-09 16:06:01,2023-01-09 16:07:58,kxHkwWQ8KCO9CYdj,4,2,3,3,-1,-1,-1,-1,1
36,2,2,2023-01-09 16:09:25,2023-01-09 16:10:17,4YFaAexBYai8kkNH,5,5,5,5,-1,-1,-1,-1,4
33,2,1,2023-01-09 16:10:08,2023-01-09 16:10:57,H8b1UoLa55866jwG,5,5,5,5,-1,-1,-1,-1,5
36,2,3,2023-01-09 16:14:24,2023-01-09 16:15:15,suKLj5WVA3BcITJ2,4,5,4,5,-1,-1,-1,-1,4
35,2,1,2023-01-09 16:16:43,2023-01-09 16:18:24,1GOC0twkF8xdxtCq,5,4,4,5,-1,-1,-1,-1,4
37,2,1,2023-01-09 16:18:23,2023-01-09 16:19:47,HGHcgAD7cjHju6fb,3,3,3,3,-1,-1,-1,-1,4
37,2,2,2023-01-09 16:22:24,2023-01-09 16:23:43,5DkETakHjQWDri0J,3,3,4,4,-1,-1,-1,-1,4
37,2,3,2023-01-09 16:25:14,2023-01-09 16:25:58,ijRzNiDUwB6wzu35,4,4,3,3,-1,-1,-1,-1,4
38,2,1,2023-01-09 16:25:44,2023-01-09 16:26:49,9O9tkZ8ME1nfCvKv,3,4,3,4,-1,-1,-1,-1,4
38,2,2,2023-01-09 16:26:11,2023-01-09 16:27:15,FRe3OQ3FtgxXaSlf,3,3,2,3,-1,-1,-1,-1,4
38,2,3,2023-01-09 16:26:45,2023-01-09 16:31:05,xHC6XxPci01a9zmN,3,4,4,3,-1,-1,-1,-1,5
39,2,1,2023-01-09 16:30:53,2023-01-09 16:32:02,UXcF2U8jvePdzZsR,3,2,4,3,-1,-1,-1,-1,4
39,2,2,2023-01-09 16:31:38,2023-01-09 16:33:06,psFl429SRiO3WZrm,5,3,1,1,-1,-1,-1,-1,1
40,2,1,2023-01-09 16:35:11,2023-01-09 16:36:05,JlmAX3FijyWsviCv,4,5,5,5,-1,-1,-1,-1,5
39,2,3,2023-01-09 16:34:32,2023-01-09 16:37:43,wAdNDUlD5yXImDRe,4,4,3,2,-1,-1,-1,-1,4
40,2,2,2023-01-09 16:35:44,2023-01-09 16:38:12,CeEKIedTibvPEGSi,2,4,5,5,-1,-1,-1,-1,5
40,2,3,2023-01-09 16:40:33,2023-01-09 16:41:22,rMTMbK35qGVj4XgY,4,4,4,5,-1,-1,-1,-1,5
41,2,1,2023-01-09 16:40:51,2023-01-09 16:41:33,fzwDGcvndF28njd4,5,4,5,4,-1,-1,-1,-1,5
41,2,2,2023-01-09 16:54:14,2023-01-09 16:55:09,IKRggaQIqOV10tdk,2,1,3,1,-1,-1,-1,-1,4
41,2,3,2023-01-09 17:06:24,2023-01-09 17:07:00,1sX2Mt94zIYxcx0f,2,5,5,5,-1,-1,-1,-1,5
42,2,1,2023-01-09 17:08:50,2023-01-09 17:09:49,s4V4775KyMTQ5K0z,5,5,4,5,-1,-1,-1,-1,5
42,2,2,2023-01-09 17:09:05,2023-01-09 17:10:29,jLIT10Cvs1wALNw8,3,4,3,2,-1,-1,-1,-1,4
42,2,3,2023-01-09 17:10:53,2023-01-09 17:12:56,oAzBEs5d2TQwXWHd,3,3,2,2,-1,-1,-1,-1,1
43,2,1,2023-01-09 17:18:36,2023-01-09 17:19:54,DZArUAHNQlEYUd0R,1,1,1,1,-1,-1,-1,-1,5
43,2,2,2023-01-09 17:25:19,2023-01-09 17:26:09,migeDNEoYGeDAjqr,5,5,3,4,-1,-1,-1,-1,4
43,2,3,2023-01-09 17:25:47,2023-01-09 17:27:35,fxiOmmfTSMt6j4pI,5,5,5,5,-1,-1,-1,-1,5
44,2,1,2023-01-09 17:29:08,2023-01-09 17:30:11,gbXmwlrNkP7niMmN,4,3,4,4,-1,-1,-1,-1,4
44,2,2,2023-01-09 17:30:07,2023-01-09 17:31:42,PnT9svZ58Iqxn9hU,5,3,2,3,-1,-1,-1,-1,4
45,2,1,2023-01-09 17:34:23,2023-01-09 17:35:13,krRI3uGn9TySNMZ0,5,5,4,5,-1,-1,-1,-1,5
44,2,3,2023-01-09 17:34:12,2023-01-09 17:37:31,KbKPJD07iCJNlCcq,5,5,4,4,-1,-1,-1,-1,4
45,2,2,2023-01-09 17:37:39,2023-01-09 17:38:39,eRHYqGf2A6XnKjRp,5,5,5,5,-1,-1,-1,-1,4
45,2,3,2023-01-09 17:38:11,2023-01-09 17:38:54,2qcoIQVbWi6gmjfk,5,5,1,2,-1,-1,-1,-1,5
46,2,1,2023-01-09 17:38:31,2023-01-09 17:40:01,sI0Uf2ASCPyGB5qL,5,4,5,5,-1,-1,-1,-1,5
46,2,2,2023-01-09 17:38:45,2023-01-09 17:40:21,wnuTS4Deaa9OF78X,4,4,5,3,-1,-1,-1,-1,4
46,2,3,2023-01-09 17:55:33,2023-01-09 17:57:19,pJcsMRcYbA7xx6SR,4,4,3,5,-1,-1,-1,-1,5
47,2,1,2023-01-09 17:59:26,2023-01-09 18:00:02,XopIGdKeRHepsTQr,5,3,1,1,-1,-1,-1,-1,1
47,2,2,2023-01-09 18:00:48,2023-01-09 18:01:59,IN4V9MWM2RAlUkZZ,4,4,4,3,-1,-1,-1,-1,4
47,2,3,2023-01-09 18:25:25,2023-01-09 18:26:32,ldLYfl9nW8Mk2M5k,2,2,1,1,-1,-1,-1,-1,3
48,2,1,2023-01-09 18:40:47,2023-01-09 18:41:56,s5tQnIxwkk3OXgSG,5,5,5,5,-1,-1,-1,-1,5
48,2,2,2023-01-09 18:49:02,2023-01-09 18:49:48,aiXo0Rl28HOaBn8u,5,5,4,5,-1,-1,-1,-1,4
48,2,3,2023-01-09 18:52:37,2023-01-09 18:53:58,334S7m8kVAwyWkst,5,5,5,5,-1,-1,-1,-1,5
49,2,1,2023-01-09 18:55:30,2023-01-09 18:56:10,YdcF3AZaAmgbLNB7,4,4,3,3,-1,-1,-1,-1,2
49,2,2,2023-01-09 18:59:38,2023-01-09 19:00:26,f9XiMQuvccxcOeZD,5,5,4,5,-1,-1,-1,-1,4
49,2,3,2023-01-09 19:02:24,2023-01-09 19:03:43,qiMtqBsARoeFqzdI,4,4,2,2,-1,-1,-1,-1,3
50,2,1,2023-01-09 19:12:21,2023-01-09 19:14:39,nKWACrhfzKHIQNZ2,2,2,1,2,-1,-1,-1,-1,4
50,2,2,2023-01-09 19:19:07,2023-01-09 19:20:45,DwHOyD1yUp4HNSwB,4,3,4,4,-1,-1,-1,-1,5
50,2,3,2023-01-09 19:27:08,2023-01-09 19:28:43,3JU3jEYq3bCMAzBa,5,4,4,4,-1,-1,-1,-1,5
51,2,1,2023-01-09 19:48:18,2023-01-09 19:49:04,mbptlhJZaQqrD4Dp,2,3,3,3,-1,-1,-1,-1,1
51,2,2,2023-01-09 19:50:12,2023-01-09 19:51:12,BQ4VIeXDVEQ1NwsA,5,4,5,4,-1,-1,-1,-1,4
51,2,3,2023-01-09 20:17:28,2023-01-09 20:18:34,y6ChrXOrnKiOQc5J,5,5,5,5,-1,-1,-1,-1,5
52,2,1,2023-01-09 20:22:22,2023-01-09 20:23:29,j3G7pl7zBKEEnymi,5,5,5,5,-1,-1,-1,-1,5
52,2,2,2023-01-09 20:24:39,2023-01-09 20:25:45,h459neojFPIYICjY,5,5,4,4,-1,-1,-1,-1,5
52,2,3,2023-01-09 20:34:06,2023-01-09 20:36:12,V4w4wZGgHWUFBH3O,5,5,5,5,-1,-1,-1,-1,5
53,2,1,2023-01-09 20:45:26,2023-01-09 20:46:05,47fDupv4L4Q7VHKv,5,5,4,5,-1,-1,-1,-1,5
53,2,2,2023-01-09 21:00:26,2023-01-09 21:01:47,6p9emUowf2IxHtoU,1,1,1,1,-1,-1,-1,-1,1
53,2,3,2023-01-09 21:01:58,2023-01-09 21:04:42,4CuPRgCvQ9cW8S3K,4,4,4,4,-1,-1,-1,-1,4
54,2,1,2023-01-09 21:27:25,2023-01-09 21:27:50,K8vTtLmNnD5eEzE4,3,1,2,2,-1,-1,-1,-1,5
54,2,2,2023-01-09 21:29:25,2023-01-09 21:30:09,o9sLHilrTlUY5obu,1,1,1,1,-1,-1,-1,-1,5
54,2,3,2023-01-09 21:31:57,2023-01-09 21:33:22,qeBxzw9ArygR5eJr,4,4,5,5,-1,-1,-1,-1,5
55,2,1,2023-01-09 21:56:12,2023-01-09 21:57:29,VoHnOqCwpwmPQLMb,3,2,3,1,-1,-1,-1,-1,4
55,2,2,2023-01-09 22:15:37,2023-01-09 22:16:44,XzrGkfCTKaiY2Skz,5,4,4,4,-1,-1,-1,-1,5
55,2,3,2023-01-09 22:20:45,2023-01-09 22:21:45,AraJKdh99P0EGqD4,5,5,5,5,-1,-1,-1,-1,5
56,2,1,2023-01-09 22:53:49,2023-01-09 22:55:23,ZWUaft5XMFlH5fHS,4,4,4,4,-1,-1,-1,-1,4
56,2,2,2023-01-09 22:55:46,2023-01-09 22:57:19,YJmOI0JCAMz3gnDh,4,5,4,5,-1,-1,-1,-1,5
56,2,3,2023-01-09 23:06:53,2023-01-09 23:08:31,wUQLHRrA6RulaHph,5,4,5,5,-1,-1,-1,-1,5
57,2,1,2023-01-09 23:28:25,2023-01-09 23:29:18,tm0CWByExuqcPXwS,5,5,5,5,-1,-1,-1,-1,5
57,2,2,2023-01-09 23:37:59,2023-01-09 23:38:30,CpOlCWGZkEo836ju,5,5,5,5,-1,-1,-1,-1,5
57,2,3,2023-01-09 23:57:10,2023-01-09 23:58:14,qmc7p8gwxXVQZGdh,1,1,1,1,-1,-1,-1,-1,5
58,2,2,2023-01-10 00:09:47,2023-01-10 00:10:25,GCPhkF1KGa6YxkRk,5,5,5,5,-1,-1,-1,-1,5
58,2,1,2023-01-10 00:03:45,2023-01-10 00:10:25,yRdxw6QnTCYlCEss,3,5,4,5,-1,-1,-1,-1,5
58,2,3,2023-01-10 00:33:01,2023-01-10 00:34:08,Dqtft0OJlJZ5CPS0,5,2,2,2,-1,-1,-1,-1,5
59,2,1,2023-01-10 00:52:35,2023-01-10 00:54:29,snnUHRb13OtfTYTY,4,5,2,3,-1,-1,-1,-1,5
59,2,2,2023-01-10 00:55:46,2023-01-10 01:01:51,6zFHpCj4bDW8g5lA,5,5,5,5,-1,-1,-1,-1,5
59,2,3,2023-01-10 01:03:06,2023-01-10 01:07:29,5pHVZ1aaGHuYygeE,5,3,4,5,-1,-1,-1,-1,5
60,2,1,2023-01-10 01:56:30,2023-01-10 01:57:53,s1Aztr2tMcOpPFni,5,5,3,2,-1,-1,-1,-1,5
60,2,2,2023-01-10 02:09:48,2023-01-10 02:10:53,AOwrbIjbQxbcvNkX,5,5,5,5,-1,-1,-1,-1,5
60,2,3,2023-01-10 03:04:39,2023-01-10 03:05:49,9fj2OI2DnypO9x9S,3,4,1,2,-1,-1,-1,-1,5
61,2,1,2023-01-10 03:11:08,2023-01-10 03:13:38,mx2MfpEsaFl6DFKi,3,2,3,4,-1,-1,-1,-1,2
61,2,2,2023-01-10 03:14:04,2023-01-10 03:14:55,0zMGG1jBTlwcxw7s,4,4,1,3,-1,-1,-1,-1,1
61,2,3,2023-01-10 03:16:48,2023-01-10 03:17:31,xQhc4GDM2NgH7can,3,2,1,2,-1,-1,-1,-1,1
62,2,1,2023-01-10 03:22:10,2023-01-10 03:23:54,sNlkh6DTqjrj3cV8,4,4,5,4,-1,-1,-1,-1,4
62,2,2,2023-01-10 04:04:15,2023-01-10 04:05:13,LDs5rmeCsPpmaWF6,4,5,4,4,-1,-1,-1,-1,4
62,2,3,2023-01-10 04:45:09,2023-01-10 04:47:53,XdHvLPshbl4EV0hA,4,3,2,1,-1,-1,-1,-1,1
63,2,1,2023-01-10 05:41:40,2023-01-10 05:42:35,JghSqRoaOPtz1dgP,4,4,5,4,-1,-1,-1,-1,5
63,2,2,2023-01-10 05:50:17,2023-01-10 05:52:50,xuy6mk5z3m7VjZ9t,3,5,4,5,-1,-1,-1,-1,2
63,2,3,2023-01-10 08:19:34,2023-01-10 08:24:44,mJywobPSCQ2ZoUH0,5,5,5,5,-1,-1,-1,-1,5
64,2,1,2023-01-10 11:54:04,2023-01-10 11:54:39,3p851TNFrgwAXDFg,1,2,2,2,-1,-1,-1,-1,1
64,2,2,2023-01-10 12:29:03,2023-01-10 12:31:12,BR8LeJnmN8ieJQpZ,1,1,2,1,-1,-1,-1,-1,1
64,2,3,2023-01-10 13:32:37,2023-01-10 13:33:32,Txe0e0Z50U88BpMI,3,3,3,3,-1,-1,-1,-1,3
65,2,1,2023-01-10 15:07:06,2023-01-10 15:09:02,IVE0ql7ndrJuAFON,4,5,1,5,-1,-1,-1,-1,4
65,2,2,2023-01-10 15:26:01,2023-01-10 15:27:37,bPAbFseFUFXAdxzD,4,4,5,5,-1,-1,-1,-1,5
65,2,3,2023-01-10 15:39:12,2023-01-10 15:41:06,eF0PP2BE5CJozeCL,3,3,2,4,-1,-1,-1,-1,2
66,2,2,2023-01-10 15:56:14,2023-01-10 15:57:25,bti9o7DKnqTE21kQ,3,3,4,2,-1,-1,-1,-1,2
66,2,1,2023-01-10 15:56:12,2023-01-10 15:57:29,MIwEh7DIETgckMHd,3,4,3,4,-1,-1,-1,-1,3
