tweetId,strategyId,annotationId,fluency,informativeness,persuasiveness,soundness,hatefulness,hateLabel,consistentHateLabel
30,4,2,4,4,5,5,4,hateful,consistent hateful
31,4,1,1,1,1,1,3,neither,neither
31,4,2,5,5,5,4,3,neither,neither
31,4,3,5,3,3,4,4,neither,neither
32,4,1,5,3,3,3,5,hateful,hateful
32,4,2,4,4,5,4,4,hateful,hateful
32,4,3,2,3,3,3,3,hateful,hateful
33,4,2,4,5,3,4,2,hateful,hateful
33,4,3,2,3,2,2,4,hateful,hateful
33,4,1,2,3,3,3,4,hateful,hateful
34,4,1,3,4,4,4,4,hateful,consistent hateful
34,4,2,4,3,3,4,4,hateful,consistent hateful
34,4,3,5,5,5,5,5,hateful,consistent hateful
35,4,1,5,4,4,4,4,hateful,hateful
35,4,2,4,3,5,4,3,hateful,hateful
35,4,3,2,4,4,4,4,hateful,hateful
36,4,1,4,4,3,4,4,hateful,hateful
36,4,2,5,5,4,4,4,hateful,hateful
36,4,3,5,4,3,4,3,hateful,hateful
37,4,1,4,4,4,4,4,neither,neither
37,4,3,5,4,3,3,1,neither,neither
37,4,2,5,3,4,3,3,neither,neither
38,4,3,3,4,4,4,4,hateful,hateful
38,4,2,4,4,4,2,1,hateful,hateful
38,4,1,4,4,3,5,5,hateful,hateful
39,4,2,3,3,3,3,3,neither,neither
39,4,3,2,1,2,2,4,neither,neither
39,4,1,4,1,3,4,1,neither,neither
40,4,1,4,1,1,4,1,hateful,hateful
40,4,3,1,1,1,1,4,hateful,hateful
40,4,2,3,4,4,5,4,hateful,hateful
41,4,2,3,5,4,4,5,hateful,hateful
41,4,3,4,1,1,1,4,hateful,hateful
41,4,1,4,2,1,3,1,hateful,hateful
42,4,2,5,1,4,5,4,hateful,consistent hateful
42,4,1,4,4,4,3,4,hateful,consistent hateful
42,4,3,5,5,5,5,5,hateful,consistent hateful
43,4,2,5,5,5,5,4,hateful,hateful
43,4,1,5,4,4,5,5,hateful,hateful
43,4,3,3,4,3,4,3,hateful,hateful
44,4,1,4,5,4,4,4,hateful,consistent hateful
44,4,3,4,2,3,3,4,hateful,consistent hateful
44,4,2,4,5,3,4,4,hateful,consistent hateful
45,4,3,3,4,3,5,3,hateful,hateful
45,4,2,4,5,4,5,4,hateful,hateful
45,4,1,3,4,2,3,5,hateful,hateful
46,4,2,4,3,3,2,4,hateful,hateful
46,4,1,5,5,4,5,2,hateful,hateful
46,4,3,3,3,4,4,4,hateful,hateful
47,4,1,3,5,3,5,3,hateful,hateful
47,4,2,2,2,2,3,4,hateful,hateful
47,4,3,2,1,1,2,5,hateful,hateful
48,4,2,5,5,4,5,5,hateful,consistent hateful
48,4,1,4,4,4,4,5,hateful,consistent hateful
48,4,3,3,3,3,3,4,hateful,consistent hateful
49,4,2,5,5,5,5,4,hateful,hateful
49,4,1,2,3,3,3,3,hateful,hateful
49,4,3,4,4,4,4,4,hateful,hateful
50,4,1,4,5,5,5,5,hateful,consistent hateful
50,4,2,5,3,5,5,5,hateful,consistent hateful
50,4,3,1,1,2,3,5,hateful,consistent hateful
51,4,1,3,3,2,2,4,hateful,consistent hateful
51,4,2,4,4,4,4,4,hateful,consistent hateful
51,4,3,4,4,4,4,5,hateful,consistent hateful
52,4,2,4,3,4,4,2,hateful,hateful
52,4,3,5,4,4,3,4,hateful,hateful
52,4,1,3,4,3,5,4,hateful,hateful
53,4,2,4,5,5,5,4,hateful,consistent hateful
53,4,1,5,4,4,4,5,hateful,consistent hateful
53,4,3,3,3,3,4,4,hateful,consistent hateful
54,4,2,3,2,2,3,4,hateful,consistent hateful
54,4,3,5,4,5,5,5,hateful,consistent hateful
54,4,1,3,4,4,4,5,hateful,consistent hateful
55,4,1,5,3,2,2,5,hateful,hateful
55,4,2,2,2,1,1,3,hateful,hateful
55,4,3,4,4,3,4,4,hateful,hateful
56,4,1,4,5,4,5,5,hateful,consistent hateful
56,4,2,5,4,4,3,4,hateful,consistent hateful
56,4,3,4,4,4,4,4,hateful,consistent hateful
57,4,2,4,4,4,4,5,hateful,consistent hateful
57,4,1,5,5,4,4,5,hateful,consistent hateful
57,4,3,1,1,1,1,5,hateful,consistent hateful
58,4,1,5,5,4,5,4,hateful,hateful
58,4,2,3,2,2,3,3,hateful,hateful
58,4,3,4,5,4,4,4,hateful,hateful
59,4,2,5,5,5,5,4,hateful,consistent hateful
59,4,1,1,1,1,1,5,hateful,consistent hateful
59,4,3,5,5,5,5,5,hateful,consistent hateful
60,4,2,2,3,2,3,2,hateful,hateful
60,4,1,4,4,4,4,5,hateful,hateful
60,4,3,5,4,4,5,4,hateful,hateful
61,4,1,2,1,1,1,5,hateful,consistent hateful
61,4,2,4,5,3,4,5,hateful,consistent hateful
61,4,3,2,1,1,1,5,hateful,consistent hateful
62,4,1,5,5,5,5,5,hateful,hateful
62,4,2,1,1,1,4,4,hateful,hateful
62,4,3,1,1,1,1,1,hateful,hateful
63,4,1,3,3,4,3,4,hateful,consistent hateful
63,4,3,4,4,4,4,4,hateful,consistent hateful
63,4,2,5,5,5,4,4,hateful,consistent hateful
64,4,1,4,5,5,5,5,hateful,hateful
64,4,3,4,4,4,5,4,hateful,hateful
64,4,2,4,5,5,1,1,hateful,hateful
65,4,1,4,4,3,4,5,hateful,consistent hateful
65,4,3,4,4,3,5,5,hateful,consistent hateful
65,4,2,1,1,1,1,5,hateful,consistent hateful
66,4,1,5,5,5,5,5,hateful,consistent hateful
66,4,2,5,5,5,5,5,hateful,consistent hateful
66,4,3,4,4,4,5,5,hateful,consistent hateful
67,4,1,5,5,4,4,5,hateful,hateful
67,4,2,3,2,2,4,5,hateful,hateful
67,4,3,1,1,1,1,3,hateful,hateful
68,4,1,3,4,2,2,4,hateful,consistent hateful
68,4,2,5,4,5,5,5,hateful,consistent hateful
68,4,3,5,4,4,5,4,hateful,consistent hateful
69,4,1,5,2,2,1,4,hateful,consistent hateful
69,4,2,2,3,2,2,4,hateful,consistent hateful
69,4,3,3,2,2,1,5,hateful,consistent hateful
70,4,1,4,4,4,4,4,hateful,consistent hateful
70,4,2,2,2,1,1,4,hateful,consistent hateful
70,4,3,3,1,1,1,5,hateful,consistent hateful
71,4,1,4,5,4,5,5,hateful,consistent hateful
71,4,3,2,1,1,1,4,hateful,consistent hateful
71,4,2,5,5,4,5,5,hateful,consistent hateful
72,4,2,5,5,5,5,5,hateful,consistent hateful
72,4,3,4,2,4,4,5,hateful,consistent hateful
72,4,1,1,1,1,1,5,hateful,consistent hateful
73,4,1,3,4,3,3,3,hateful,hateful
73,4,2,4,5,5,5,5,hateful,hateful
73,4,3,5,5,5,5,4,hateful,hateful
74,4,3,4,5,4,4,4,hateful,hateful
74,4,1,5,4,5,5,4,hateful,hateful
74,4,2,5,3,3,3,1,hateful,hateful
75,4,1,5,3,4,5,5,hateful,consistent hateful
75,4,3,5,4,5,5,4,hateful,consistent hateful
75,4,2,4,5,4,4,5,hateful,consistent hateful
76,4,1,5,4,4,5,5,hateful,consistent hateful
76,4,2,3,4,4,5,5,hateful,consistent hateful
76,4,3,1,1,5,5,5,hateful,consistent hateful
77,4,2,5,2,4,5,5,hateful,hateful
77,4,3,5,5,5,5,5,hateful,hateful
77,4,1,3,2,2,2,2,hateful,hateful
78,4,1,4,5,4,5,5,hateful,consistent hateful
78,4,2,5,5,5,5,5,hateful,consistent hateful
78,4,3,5,5,5,5,5,hateful,consistent hateful
79,4,3,4,4,3,3,2,hateful,hateful
79,4,2,5,5,5,5,5,hateful,hateful
79,4,1,5,3,5,5,5,hateful,hateful
80,4,3,4,4,2,3,3,hateful,hateful
80,4,1,3,4,4,5,5,hateful,hateful
80,4,2,3,4,4,5,5,hateful,hateful
81,4,1,1,3,1,1,5,hateful,consistent hateful
81,4,2,2,3,5,3,4,hateful,consistent hateful
81,4,3,3,3,3,4,5,hateful,consistent hateful
82,4,2,3,2,1,3,4,hateful,consistent hateful
82,4,1,3,3,4,3,5,hateful,consistent hateful
82,4,3,4,2,1,1,4,hateful,consistent hateful
83,4,3,1,2,1,1,5,hateful,consistent hateful
83,4,2,3,1,2,2,5,hateful,consistent hateful
83,4,1,5,4,5,5,5,hateful,consistent hateful
84,4,1,3,4,4,4,5,hateful,consistent hateful
84,4,3,5,4,5,5,5,hateful,consistent hateful
84,4,2,4,4,4,4,5,hateful,consistent hateful
85,4,3,2,1,1,1,5,hateful,consistent hateful
85,4,1,5,5,5,5,5,hateful,consistent hateful
85,4,2,1,2,3,2,5,hateful,consistent hateful
86,4,1,3,4,4,4,5,hateful,hateful
86,4,3,5,5,5,5,5,hateful,hateful
86,4,2,5,1,1,1,1,hateful,hateful
87,4,2,2,1,1,1,5,hateful,consistent hateful
87,4,3,2,5,5,5,5,hateful,consistent hateful
87,4,1,4,5,4,5,4,hateful,consistent hateful
88,4,3,4,4,1,1,1,neither,neither
88,4,2,5,5,5,5,5,neither,neither
88,4,1,3,3,3,4,3,neither,neither
89,4,1,4,5,3,5,5,hateful,consistent hateful
89,4,2,3,2,3,3,5,hateful,consistent hateful
89,4,3,4,4,4,4,5,hateful,consistent hateful
90,4,1,5,4,4,5,5,hateful,consistent hateful
90,4,2,4,2,3,5,5,hateful,consistent hateful
90,4,3,1,2,1,1,5,hateful,consistent hateful
91,4,1,5,5,4,5,5,hateful,consistent hateful
91,4,3,5,5,5,5,5,hateful,consistent hateful
91,4,2,4,3,4,4,5,hateful,consistent hateful
92,4,1,3,3,4,3,3,hateful,hateful
92,4,2,4,3,4,5,5,hateful,hateful
92,4,3,4,4,5,5,5,hateful,hateful
93,4,1,1,1,1,1,5,hateful,consistent hateful
93,4,2,4,5,5,4,4,hateful,consistent hateful
93,4,3,5,5,5,5,5,hateful,consistent hateful
94,4,2,3,3,2,2,3,hateful,hateful
94,4,3,3,2,1,1,5,hateful,hateful
94,4,1,1,1,2,4,4,hateful,hateful
95,4,1,4,5,4,4,4,hateful,consistent hateful
95,4,2,4,5,5,5,5,hateful,consistent hateful
95,4,3,4,4,3,4,4,hateful,consistent hateful
96,4,1,5,4,5,5,5,hateful,consistent hateful
96,4,2,1,2,1,3,4,hateful,consistent hateful
96,4,3,4,4,3,4,4,hateful,consistent hateful
97,4,1,5,5,5,5,5,hateful,consistent hateful
97,4,3,4,5,1,4,5,hateful,consistent hateful
97,4,2,5,5,5,5,5,hateful,consistent hateful
98,4,2,3,4,5,5,5,hateful,hateful
98,4,3,4,4,4,4,3,hateful,hateful
98,4,1,5,1,2,1,5,hateful,hateful
99,4,1,4,2,2,5,5,hateful,hateful
99,4,2,4,5,4,5,5,hateful,hateful
99,4,3,2,3,3,3,3,hateful,hateful
100,4,1,5,5,4,5,5,hateful,consistent hateful
100,4,3,2,3,4,4,5,hateful,consistent hateful
100,4,2,3,4,3,3,5,hateful,consistent hateful
